n,beta,iter
1000,1.1192890687906605,336
10,3.0357518860909174,337
100,1.7323315169735538,337
1000,0.7483063753351555,337
10,0.6555152510929029,338
100,1.3366091798403616,338
1000,1.1595849350619434,338
10,-1.6498270102120085,339
100,1.2491365970046862,339
1000,1.284684681790705,339
10,1.209000713205749,340
100,1.4741456565519895,340
1000,1.0303206068517137,340
10,-0.5065636581510993,341
100,0.2678108565937749,341
1000,0.9727617294469019,341
10,0.5017449298740894,342
100,1.453447634888205,342
1000,0.9234253249199127,342
10,1.4495795486552059,343
100,0.39385501801607303,343
1000,1.2183807656548766,343
10,-0.26745766213779976,344
100,0.8457684016416531,344
1000,0.9080426068039603,344
10,-0.4816284373967181,345
100,1.057676779449008,345
1000,0.820259275661678,345
10,2.383333816753054,346
100,0.3165752035256307,346
1000,0.8973218939945999,346
10,1.0110481495321597,347
100,-0.20784710518426255,347
1000,0.764792687925888,347
10,-0.03924928894974855,348
100,-0.654947026248959,348
1000,1.0078678473802047,348
10,0.3377098130320157,349
100,1.2995938323438603,349
1000,1.0005533401164792,349
10,1.3092110935038779,350
100,1.244285746466994,350
1000,1.3428709374385275,350
10,1.9483061945190898,351
100,0.9155250108019802,351
1000,0.9392589599350711,351
10,4.372479721525481,352
100,1.1426872147584486,352
1000,0.9649553573205528,352
10,1.895384775534995,353
100,2.4342140895600664,353
1000,0.8836169033622469,353
10,0.8745869157987911,354
100,1.5256201229414907,354
1000,1.1861687259980438,354
10,2.047148437473649,355
100,0.18289357325162622,355
1000,1.0100274037425996,355
10,-0.5027136566462151,356
100,0.8352802563149669,356
1000,0.7968548305259263,356
10,1.836263637176843,357
100,0.7276271483717387,357
1000,1.4765989232623404,357
10,2.7120318576398694,358
100,1.8630165340006974,358
1000,1.4086998789937446,358
10,4.9238551213652295,359
100,0.317717930643338,359
1000,0.8851918072152416,359
10,4.565530185136474,360
100,0.17540054453270781,360
1000,1.055352074569061,360
10,1.6778803877300772,361
100,1.4646817962839878,361
1000,0.9530441857668422,361
10,3.5220257144502525,362
100,2.1243229330207574,362
1000,1.1572390615019668,362
10,1.8786650830526763,363
100,0.8769839084562481,363
1000,1.1607653363813057,363
10,0.7674985686412935,364
100,4.069512794154042,364
1000,1.0188744880587983,364
10,-2.2658258110382583,365
100,2.396223922690808,365
1000,1.0562544994164336,365
10,-0.05785291006310543,366
100,1.1996109088287048,366
1000,1.1777154344602605,366
10,1.1875971841508786,367
100,1.2754898150784741,367
1000,1.064947895307979,367
10,-1.0955281484152808,368
100,0.525195385465776,368
1000,1.12274362314657,368
10,1.5110356666616176,369
100,1.276481972207361,369
1000,0.9813432989000623,369
10,-7.243739842731384,370
100,1.37604054386212,370
1000,0.8835188264170465,370
10,1.3846100770691445,371
100,1.366545780971491,371
1000,0.938112526949652,371
10,0.04633706105575427,372
100,1.0448897417007963,372
1000,1.4707892496601656,372
10,-0.6317496206373088,373
100,0.2308365442556702,373
1000,1.0054686028564446,373
10,-0.3918303281409207,374
100,1.0751459846826077,374
1000,1.0831095775774782,374
10,-0.0010481453597010748,375
100,0.9371032980710554,375
1000,1.227706647691767,375
10,0.2926113935972328,376
100,0.8513111321315054,376
1000,1.0868251414853245,376
10,2.83926634809093,377
100,1.1135948765202446,377
1000,1.1101043689516807,377
10,0.43007468944205407,378
100,1.8977594329279888,378
1000,1.0601674698096866,378
10,0.36067637590162444,379
100,0.4122707188831281,379
1000,0.7897985216048038,379
10,0.6478315948533829,380
100,-0.3512578746863195,380
1000,1.217899325704104,380
10,0.7065403894444734,381
100,1.0474351759347518,381
1000,0.8870463694008914,381
10,1.896131764956374,382
100,0.2476709296530162,382
1000,1.205788002662912,382
10,0.8835093284567146,383
100,1.1967484227910037,383
1000,1.1590998697006962,383
10,3.6424867657557796,384
100,1.2814807004025246,384
1000,0.9087439807746547,384
10,0.6510501587455774,385
100,1.4832732431636118,385
1000,0.9975984798596659,385
10,1.860374549798475,386
100,2.155961549102459,386
1000,0.9836213689522612,386
10,4.080015314811485,387
100,0.9449478725140826,387
1000,0.9029147714391252,387
10,1.3476327602677505,388
100,0.18295144462254861,388
1000,0.9483174546329872,388
10,1.8281486465466241,389
100,1.2528729741443032,389
1000,0.8779168470194045,389
10,0.8416162037297694,390
100,1.2488948747268147,390
1000,0.8871087493803873,390
10,2.2188430088504,391
100,1.0323631360840895,391
1000,0.6216400361288983,391
10,1.3708116660714087,392
100,-0.7133925509199474,392
1000,0.9619915944250531,392
10,-1.7210637402105213,393
100,0.5200915118779313,393
1000,0.7882682177811456,393
10,1.4277739529132933,394
100,1.119234638998606,394
1000,1.0105172958421587,394
10,-1.3191526774367013,395
100,1.2028685462987405,395
1000,1.1336968833591632,395
10,2.3186795146204413,396
100,1.0963606113850977,396
1000,1.007460030966081,396
10,1.9468919460176963,397
100,1.1423756035403894,397
1000,0.8640320798091808,397
10,2.2505439084981163,398
100,1.9909089540507015,398
1000,0.7668705968759272,398
10,-0.9438042602177041,399
100,-0.42446237178330504,399
1000,1.0168421328705077,399
10,-5.183880958660755,400
100,1.420251962747787,400
1000,0.9001683361220788,400
10,0.3635398583087581,401
100,0.8194851602310853,401
1000,0.9506388820153641,401
10,-0.540359708329313,402
100,0.8209600361491416,402
1000,0.9435099845598208,402
10,2.0273385151673815,403
100,2.406072582578234,403
1000,0.9537739037133812,403
10,1.8807376565827696,404
100,1.6413135709390405,404
1000,1.2189473935666086,404
10,-0.20645706412110845,405
100,1.237301167679833,405
1000,0.9393153939613916,405
10,1.4552236013668156,406
100,1.7026236877401795,406
1000,1.0215396256964433,406
10,1.5656045202976183,407
100,-0.2172505154271319,407
1000,0.8646993455731515,407
10,0.3827635749504669,408
100,1.2877219949620984,408
1000,1.103323380228587,408
10,1.5977313445712382,409
100,1.0088933345683575,409
1000,1.1554188120558788,409
10,-0.07469884500926235,410
100,1.1407949168955627,410
1000,1.0815958654719506,410
10,1.4361815327907117,411
100,-0.08990115205275298,411
1000,1.0267203234446383,411
10,1.1779061997315534,412
100,0.7993778675350021,412
1000,0.9528968220352264,412
10,1.962641034085628,413
100,1.6324968818815024,413
1000,1.0602635112902599,413
10,0.22112840150362287,414
100,0.7914247781392326,414
1000,0.8468442107177546,414
10,3.0406015902065295,415
100,0.7103061080258205,415
1000,0.8405636959661978,415
10,1.7976725619802807,416
100,1.678910379298306,416
1000,1.0692482219380195,416
10,-1.0444035890982304,417
100,0.47161411229680694,417
1000,1.0895210831322273,417
10,6.932945032888921,418
100,0.61881653698190775,418
1000,0.8695263068060909,418
10,1.3503107258343643,419
100,1.5814208136986068,419
1000,0.8831428428865528,419
10,0.6286963212046106,420
100,0.21775449578851372,420
1000,0.6375826031892716,420
10,0.9299895491142327,421
100,0.15977342800495736,421
1000,1.0588116891831314,421
10,-0.928224560721436,422
100,1.6083416508427408,422
1000,1.1459073064907206,422
10,6.075718046578571,423
100,0.06524772919743611,423
1000,1.2656303803120286,423
10,0.8679989309657007,424
100,0.9680511427622093,424
1000,0.7353784071082253,424
10,-0.4112518627362479,425
100,1.56815086972998,425
1000,0.722679865323723,425
10,-0.12885546663291858,426
100,1.643601700384092,426
1000,1.0349425833046544,426
10,1.911711776447218,427
100,0.5095303075055537,427
1000,0.9593778322610713,427
10,1.1040453833190504,428
100,0.7809901238933394,428
1000,0.9849035201356251,428
10,5.669513859066208,429
100,1.297349302377359,429
1000,1.263582616685065,429
10,1.065237668322386,430
100,0.7106366682430123,430
1000,1.2874479414241131,430
10,2.5392819124619437,431
100,0.2179313681506375,431
1000,1.073726318972805,431
10,1.4468450087822227,432
100,0.967096307758613,432
1000,0.8254730976123298,432
10,0.6663337123305525,433
100,1.8069114298544637,433
1000,0.49228288797198827,433
10,-0.17243209403744686,434
100,0.851970624877455,434
1000,0.8851802909250958,434
10,-0.9658566126531042,435
100,1.066967537604659,435
1000,1.4424059698418619,435
10,1.1293109208114618,436
100,0.9285591694187431,436
1000,1.050106990412082,436
10,1.968434026213241,437
100,1.4570605035721014,437
1000,1.2156774330592135,437
10,0.0396135459769686,438
100,1.1870617366584024,438
1000,1.0871512856711012,438
10,1.7704250220061213,439
100,1.5570992585365702,439
1000,0.9666559757663004,439
10,-0.5013297035229718,440
100,1.8608592343105679,440
1000,1.159743046358949,440
10,0.5087829812855217,441
100,1.2746284434427244,441
1000,0.8399788675075257,441
10,-0.4307899240709962,442
100,0.7918434414775436,442
1000,0.9252299289206463,442
10,-3.4138087401205626,443
100,0.8854441610399043,443
1000,0.8870408904755456,443
10,0.2759154286638452,444
100,-2.032330870806958,444
1000,0.9283214533083771,444
10,2.4017721464152872,445
100,1.4056885341137801,445
1000,0.8211688678009318,445
10,-0.4107590991275119,446
100,0.3844306645116133,446
1000,0.908671216541001,446
10,-0.1527342578975873,447
100,0.2017019374792595,447
1000,0.9376094415884755,447
10,-1.6298326547609958,448
100,1.0864590205218805,448
1000,1.1285634284913064,448
10,1.6666426057334227,449
100,1.350590910468112,449
1000,0.91252264724444,449
10,1.518196591011955,450
100,1.1599778978314896,450
1000,0.9468523715276886,450
10,-0.10774304606231087,451
100,1.0412115701128135,451
1000,0.9445856628361989,451
10,0.9649069217162105,452
100,1.0632847048060523,452
1000,1.0151454231158386,452
10,-0.1424448404478126,453
100,1.3788995558800752,453
1000,0.9568660518541028,453
10,-0.2507493861911222,454
100,2.4304567740050986,454
1000,1.3925028797645052,454
10,-0.46523112892841606,455
100,0.3172120134886408,455
1000,1.0133896851523567,455
10,1.1008125867929082,456
100,0.7785915958711394,456
1000,0.8486833181637115,456
10,2.1731162295752315,457
100,1.4189223481774846,457
1000,1.0748636717830315,457
10,2.2380712692759896,458
100,0.6295514734127768,458
1000,0.8519579939660337,458
10,2.5817077635071772,459
100,0.6381060985431387,459
1000,0.9375667694330699,459
10,2.884082297207893,460
100,-0.06696425837182741,460
1000,0.8271059392371932,460
10,1.7913120757157777,461
100,0.38925914573396914,461
1000,1.1721383369976364,461
10,1.544520411881698,462
100,0.7190924154169612,462
1000,0.9803842545414074,462
10,0.3131124735168299,463
100,1.1107217518194012,463
1000,1.279032712621795,463
10,-3.967842389594577,464
100,0.6141793922298846,464
1000,0.7911729342083105,464
10,4.4237259116226815,465
100,1.0454390578111876,465
1000,0.9815554176624857,465
10,0.5538888056232102,466
100,1.4656983257574647,466
1000,1.038514346784414,466
10,2.4655853501941296,467
100,1.0439395079743683,467
1000,1.2286290119829215,467
10,0.3423397392854841,468
100,1.7984377470197284,468
1000,0.7805984989419056,468
10,-1.2549960760560073,469
100,0.38213080948050776,469
1000,1.1654518832022913,469
10,2.8196304182481713,470
100,1.1698750734772152,470
1000,0.9157708447798218,470
10,0.6431007023709401,471
100,0.42689082035053943,471
1000,0.8662123131164973,471
10,2.0107806174002136,472
100,1.4135375901264795,472
1000,1.210507409505702,472
10,-0.12054041623582634,473
100,2.129781007931657,473
1000,1.1722653201788527,473
10,-0.2500364206373279,474
100,0.9368163727208156,474
1000,1.227943029470957,474
10,0.7218971269061607,475
100,1.6755401303057051,475
1000,0.34211989404719895,475
10,1.434261543969359,476
100,0.8499632255158303,476
1000,1.2189481872076675,476
10,-4.942486935038701,477
100,0.6027528408732217,477
1000,1.000302731066575,477
10,2.2330067731583236,478
100,0.6030202796831019,478
1000,0.729416329698649,478
10,1.0539148002052643,479
100,0.23647527738497348,479
1000,1.1585000342812102,479
10,0.31227988080204944,480
100,1.0137478681169325,480
1000,0.7734116934848713,480
10,6.13940443468735,481
100,1.2397757707963732,481
1000,1.1172279398303315,481
10,1.995917704219832,482
100,1.3038998650111675,482
1000,0.864596204991607,482
10,1.9840465235691322,483
100,0.7435414453661853,483
1000,0.8341482919458286,483
10,5.5108119715660315,484
100,0.3710791869767252,484
1000,1.2523521132089228,484
10,0.6732277144473934,485
100,1.7918974027318684,485
1000,0.704554082724482,485
10,2.074532109222124,486
100,1.268020920761425,486
1000,0.9897478566451735,486
10,-0.5014112812954167,487
100,1.5341150055973876,487
1000,1.3003330952660486,487
10,-1.4877965996463742,488
100,0.3495766195362033,488
1000,0.8719847264420428,488
10,2.038390803238619,489
100,1.0977278746827255,489
1000,1.0859914794179157,489
10,0.6166331533743805,490
100,1.7951509024656287,490
1000,1.130145548574148,490
10,1.0770609684084127,491
100,0.6855685103540181,491
1000,1.1190954056448665,491
10,1.2305838191771814,492
100,1.211870766593661,492
1000,1.0331916402526378,492
10,-0.14119749049437907,493
100,0.13480696423481758,493
1000,1.0174122574979354,493
10,3.2032715900437454,494
100,1.2822542900668275,494
1000,1.0842155088063998,494
10,1.69698175496556,495
100,1.8805965158733287,495
1000,1.1342955300971627,495
10,0.7004019280859655,496
100,0.8562559535909421,496
1000,0.8002604547647995,496
10,1.5309702408983497,497
100,0.593897336313756,497
1000,0.739553625383848,497
10,1.2839684511468676,498
100,0.9369286785723184,498
1000,1.1126360878616792,498
10,1.196718528718127,499
100,0.3657058494113406,499
1000,1.155556083994827,499
10,0.44442233339771486,500
100,1.4194712275038968,500
1000,0.9390744487464006,500
10,-0.20940254003347678,501
100,0.9358909184299349,501
1000,1.0334297300079482,501
10,0.49083897102907087,502
100,0.3614913411134803,502
1000,1.2245173239719478,502
10,-1.1124488168467428,503
100,0.1021613436175007,503
1000,1.3094123314939468,503
10,0.596138043726083,504
100,1.3924841584118968,504
1000,0.6294842469269392,504
10,0.6259825989279038,505
100,1.5352833808240047,505
1000,1.159367342560943,505
10,0.793667676669982,506
100,1.7108157866909457,506
1000,1.0835188026067053,506
10,3.001223840804659,507
100,1.512429096195846,507
1000,0.8367123571460262,507
10,-0.16657432135548958,508
100,0.8735133417494275,508
1000,0.689719129489905,508
10,0.5529972123209732,509
100,0.43187009955734545,509
1000,1.2318972526909184,509
10,2.2905816528904404,510
100,1.16751667331995,510
1000,1.0417186194539847,510
10,-0.5393397704271352,511
100,1.235723395444134,511
1000,0.8659275369821117,511
10,0.6831012200788442,512
100,1.3166901792603303,512
1000,1.0633178180410048,512
10,2.0560590174527107,513
100,1.5648745440138128,513
1000,1.0480873754535203,513
10,0.5848817791748568,514
100,1.0314830426174817,514
1000,0.4624698681582883,514
10,-0.013032629344920822,515
100,1.49073783974105,515
1000,1.2103859236819698,515
10,0.7829085226574898,516
100,0.8519255869791907,516
1000,0.9013179026080336,516
10,1.4044231820722735,517
100,1.3082475003542944,517
1000,0.8396854519136734,517
10,0.0352544676250714,518
100,0.40326295970997195,518
1000,0.916135146532302,518
10,1.1252106099130916,519
100,1.1651912843214727,519
1000,0.7177328702689878,519
10,2.1458720064978745,520
100,-0.2718213739498872,520
1000,1.06122502356427,520
10,-0.7375836118384581,521
100,0.6350447507846428,521
1000,0.9469017941731103,521
10,-0.5730073079541598,522
100,0.9518375164127497,522
1000,0.9165419626888273,522
10,1.8400985355184536,523
100,0.5236544534973179,523
1000,0.8205553468872299,523
10,1.0279360975393703,524
100,1.1709399696517087,524
1000,0.8459672062553033,524
10,1.5155589852956388,525
100,1.0374733002554166,525
1000,0.8164352590580974,525
10,2.026078663589617,526
100,1.078985084397842,526
1000,0.797664284144971,526
10,1.818974707160707,527
100,0.884318859330138,527
1000,0.8783205005377122,527
10,1.2875344281665742,528
100,1.4248813181088762,528
1000,0.803348688467441,528
10,1.0914320538388291,529
100,0.2714643000948137,529
1000,1.4047321783997935,529
10,3.5106759899141498,530
100,1.8203692823752164,530
1000,1.0426683336204636,530
10,2.073350389611012,531
100,1.0469453054700828,531
1000,1.0573600270132517,531
10,0.42856946183594175,532
100,0.940510782093869,532
1000,0.6363510901617339,532
10,-1.2490133914093045,533
100,0.7096466536386142,533
1000,0.9379059633437244,533
10,1.8010914147411137,534
100,2.4165421109340923,534
1000,1.0242029480641888,534
10,-0.29811861859091365,535
100,0.25162607244638047,535
1000,1.00180280672227,535
10,1.242503633085512,536
100,1.4748886833695465,536
1000,1.1277163758835642,536
10,0.40319826794791597,537
100,1.4223038951404097,537
1000,1.1117197946760882,537
10,1.834149550862916,538
100,1.6395417608737537,538
1000,1.149596634022745,538
10,2.586621556522667,539
100,0.9284621956834456,539
1000,1.0710862999109285,539
10,1.2836637145611423,540
100,0.456018032977065,540
1000,0.9111155285711527,540
10,2.9495872319840677,541
100,0.6716853160593742,541
1000,0.9815441876511375,541
10,2.901701556164509,542
100,0.06337152806999656,542
1000,1.2752087439982964,542
10,0.13650982252123106,543
100,-0.7447484531368661,543
1000,0.7189541450966134,543
10,1.314696659451313,544
100,0.5429648964897184,544
1000,1.1199652955744404,544
10,0.679377343215441,545
100,0.614930623548703,545
1000,0.8831656272905555,545
10,1.7542835457083146,546
100,1.6124885700673024,546
1000,0.9740057549897212,546
10,-2.037841452203229,547
100,1.3435694166509855,547
1000,0.8601881024500596,547
10,-1.3076845904336887,548
100,0.9580118661804855,548
1000,1.0683498241281104,548
10,2.364754080928801,549
100,0.6704168779126128,549
1000,1.001058214922301,549
10,-5.114790303920851,550
100,1.7077575467322093,550
1000,1.0406937592399284,550
10,1.2133808573782028,551
100,2.260694634938931,551
1000,1.027521211820844,551
10,0.30195272496928605,552
100,0.0746871276405489,552
1000,0.825155289190322,552
10,-0.88416704207518515,553
100,1.217072504594332,553
1000,1.0741276815105778,553
10,-0.26844832620460135,554
100,1.511947959499504,554
1000,0.9273963097332075,554
10,2.114493839879222,555
100,2.7188948623144955,555
1000,1.1283305931347112,555
10,-0.9951853320240815,556
100,2.350993013980842,556
1000,1.1738684096351544,556
10,1.0594555058516208,557
100,0.837036637793954,557
1000,0.9084428896606471,557
10,0.13407415095158923,558
100,0.38586231479711963,558
1000,0.9980027867654457,558
10,1.468419538564749,559
100,0.6240286167670851,559
1000,0.5852157844621094,559
10,0.47542237644562135,560
100,-0.335778871222957,560
1000,0.9811249450866083,560
10,1.8582577736620043,561
100,1.2619024600173006,561
1000,1.1293066652036063,561
10,0.29260335349425515,562
100,1.2561011941878082,562
1000,0.9338089408518475,562
10,0.858222355230916,563
100,1.2180166896143683,563
1000,0.9115424416191683,563
10,0.8193686426176822,564
100,0.29192400041949657,564
1000,0.7499927116569006,564
10,-3.693298732319837,565
100,1.2863871456246492,565
1000,1.0435623749736511,565
10,0.39472701075272437,566
100,0.17348932519900911,566
1000,1.1977034023304034,566
10,1.6927763583327355,567
100,1.0920722775138438,567
1000,1.0187248996760947,567
10,1.4232027362699464,568
100,0.051305380554810716,568
1000,0.8809509621693647,568
10,2.131867368262306,569
100,0.16283147013644267,569
1000,1.0636786580808073,569
10,-1.73845872554599,570
100,0.7260198315959718,570
1000,0.7960724263603292,570
10,0.4384769511937229,571
100,1.7200367025372005,571
1000,0.9213412856165204,571
10,3.098072227607882,572
100,0.7260214369531727,572
1000,0.8365115623041439,572
10,3.4007468265912233,573
100,0.17780453491717088,573
1000,0.9550468670998069,573
10,3.1815971623579187,574
100,1.2556635368063862,574
1000,0.9464138338934996,574
10,0.8444379716451752,575
100,0.7154351507890997,575
1000,1.0082240935977203,575
10,1.5026790478607304,576
100,1.4867343828699655,576
1000,0.6691022386609115,576
10,3.170737050851553,577
100,1.2370912562921483,577
1000,1.1380484674790339,577
10,-0.1933457662674797,578
100,0.3461386728305408,578
1000,1.1148461496926387,578
10,0.197660665486292,579
100,1.0260868465770732,579
1000,0.8398208970802458,579
10,4.0213019493825986,580
100,1.797895292770154,580
1000,1.2334699921051413,580
10,1.8935432579854345,581
100,-0.5570474230441779,581
1000,1.0615479816626359,581
10,2.493900905045082,582
100,1.3658585530048097,582
1000,1.005565175766415,582
10,3.24654176503506,583
100,1.7603896645639037,583
1000,0.5039356440287053,583
10,0.2032356294769406,584
100,0.8669255824912823,584
1000,0.7345021416511884,584
10,2.112631638660086,585
100,1.0461707120204158,585
1000,0.9049988850132009,585
10,0.44924203755212216,586
100,1.2644466102145877,586
1000,0.7687006088303042,586
10,1.7323783496519511,587
100,1.1128646824028574,587
1000,1.2739665567593934,587
10,1.5934822393018564,588
100,1.2481115265897729,588
1000,1.1875244960771738,588
10,0.6270825288040427,589
100,0.2588802621589849,589
1000,0.8223992005641989,589
10,1.2576395570374812,590
100,1.2749323625600193,590
1000,1.2282629751008645,590
10,1.2662045190631117,591
100,0.8217227914666431,591
1000,0.9854260520495516,591
10,0.6396457667924134,592
100,0.3190621310699344,592
1000,0.9497606730372858,592
10,0.674483435122245,593
100,1.952662966366237,593
1000,1.3510523462974715,593
10,3.113966085105649,594
100,-0.02769655693258608,594
1000,0.987706472763867,594
10,2.0340615995299944,595
100,0.5904241290100595,595
1000,0.9008955115535023,595
10,0.6878222203209756,596
100,0.6183379948483808,596
1000,0.9147374408186029,596
10,1.0550848358819838,597
100,1.179839428492923,597
1000,0.8685521397804653,597
10,2.188940244139896,598
100,1.7004718386378899,598
1000,1.2633037007118684,598
10,-0.544681121714324,599
100,1.2321734968960334,599
1000,0.7697786171932001,599
10,2.2798766423715464,600
100,0.9604921669505808,600
1000,1.0301995829793655,600
10,0.9507258749040322,601
100,1.3317353263435638,601
1000,1.0574996670026677,601
10,-0.5236299278025868,602
100,0.8869877873659904,602
1000,0.7964273569373183,602
10,3.7676580273966804,603
100,1.3702209992205105,603
1000,0.8913960575494835,603
10,0.9794852574755425,604
100,0.009043519638127747,604
1000,1.3394235793164815,604
10,0.5323278842469537,605
100,1.4939389891142865,605
1000,0.9665154724953541,605
10,-0.9866811857014751,606
100,0.050919265814614145,606
1000,1.1520559411761946,606
10,-0.13609504517501506,607
100,1.7077600262081645,607
1000,1.1140125316882763,607
10,0.558126927794322,608
100,0.980887632918573,608
1000,0.8938660757515784,608
10,1.7687848948698652,609
100,1.7144651637522763,609
1000,1.0416522760091191,609
10,-0.0351711027558477,610
100,1.2947208162177928,610
1000,0.620680848789959,610
10,3.400854487125642,611
100,1.3802796177302614,611
1000,0.838706612326715,611
10,-1.7100109761626807,612
100,1.5225533882002888,612
1000,0.8564386669479104,612
10,0.20060497817937448,613
100,1.0904624346028895,613
1000,0.6264180793913139,613
10,0.33652566019178615,614
100,-0.34584741895266763,614
1000,1.0029097658919666,614
10,0.9652202183857113,615
100,0.7328850190194838,615
1000,1.1973020041172808,615
10,-4.300003724880127,616
100,1.7221040838158685,616
1000,1.0435013122271397,616
10,0.3024754539342379,617
100,0.38919582539951203,617
1000,0.9503199401764074,617
10,-0.008301348810053805,618
100,1.1529004792179345,618
1000,0.6744141132595239,618
10,-1.743094842103463,619
100,0.7834690637904853,619
1000,1.102897534739114,619
10,-1.2377501120420238,620
100,1.232189087652003,620
1000,0.8158955357402198,620
10,1.6715955773560343,621
100,0.9354111503760116,621
1000,1.227114853041175,621
10,-0.452169458814574,622
100,1.9285795165120325,622
1000,0.5859615345124063,622
10,1.1317560104062958,623
100,1.460472537220763,623
1000,0.9429751200563667,623
10,0.836922378980384,624
100,1.3036361629095632,624
1000,1.0456115559244759,624
10,2.526330293701917,625
100,0.36439635773731505,625
1000,0.9091313472074907,625
10,2.4186880938966593,626
100,0.4620046867747719,626
1000,1.002143719313514,626
10,0.7971272750654799,627
100,1.039918508615568,627
1000,1.0906086984779237,627
10,2.7889106970703894,628
100,0.8192264595165948,628
1000,1.0258785129834402,628
10,-0.5079407466805745,629
100,0.6136663001751866,629
1000,1.0735164943979996,629
10,2.0573317841221987,630
100,0.8760440759491687,630
1000,0.8148427316582921,630
10,1.4624362621030011,631
100,1.2596179648320123,631
1000,0.5349664454645385,631
10,0.40202620054922794,632
100,0.22338557840458775,632
1000,0.7316264611149075,632
10,1.0459005797454899,633
100,0.5339861589395436,633
1000,1.0726930674108544,633
10,-1.2901792679059818,634
100,1.19327569778579,634
1000,0.8760409471904004,634
10,0.45444931822267065,635
100,0.5330011455034636,635
1000,0.8524142382784143,635
10,1.5746357623995964,636
100,1.7371956307894938,636
1000,1.105231034090351,636
10,-2.3883633515067983,637
100,1.8155667468580687,637
1000,0.9791115932633481,637
10,1.5762008755059604,638
100,1.44971469833422,638
1000,0.6496262151187292,638
10,-0.10660194279767389,639
100,0.5350143315094427,639
1000,1.142507578205337,639
10,0.7160844458423334,640
100,0.2315542725633814,640
1000,1.0612859267687476,640
10,2.781122524878557,641
100,2.0501710358952194,641
1000,1.050702951290714,641
10,1.8705565108876787,642
100,1.0112280670270382,642
1000,0.9653271021217215,642
10,0.1499015352344117,643
100,0.8964059984295047,643
1000,1.14248997952336,643
10,-0.5127954332109732,644
100,1.2991451717167226,644
1000,1.1006849851564344,644
10,0.9833976727429052,645
100,0.08772227868982613,645
1000,1.1533657802525188,645
10,0.0745746722558546,646
100,0.6731823000564036,646
1000,1.077577967165018,646
10,-1.0509617186668923,647
100,0.36987094556946815,647
1000,1.118886538737162,647
10,0.22805463852915314,648
100,1.1178055282728006,648
1000,1.2605949471580253,648
10,-0.14756522190604726,649
100,1.1572517445450985,649
1000,0.91259537738248,649
10,-0.972231796276289,650
100,-0.15531889970275736,650
1000,0.9229592440180361,650
10,3.309829181786247,651
100,1.103848427123003,651
1000,0.6915538700976537,651
10,1.1317225291241582,652
100,1.0960662068037967,652
1000,1.2219189221351454,652
10,1.0550566804097699,653
100,1.2005685882102424,653
1000,0.9174758093886536,653
10,1.2694246789516825,654
100,1.7066138803260709,654
1000,0.9276684712830433,654
10,0.9839585842952834,655
100,1.7744028338740778,655
1000,1.1200571172889788,655
10,-0.4547022314453353,656
100,1.5971303087376367,656
1000,0.7718726882051388,656
10,1.6773655704741388,657
100,1.5030017279363304,657
1000,1.0327212814135363,657
10,2.3916433830486077,658
100,0.2803753339486217,658
1000,1.210467088325797,658
10,1.6514964558737375,659
100,1.2499265803867754,659
1000,1.0649503035352905,659
10,-0.10616899872001162,660
100,0.27707345998324073,660
1000,1.305257980248894,660
10,0.7546705579763212,661
100,0.9576435323426387,661
1000,0.7685158590468504,661
10,1.9767337827079208,662
100,1.6195836669888577,662
1000,1.474919749782637,662
10,-1.394663724063602,663
100,0.04869176241006762,663
1000,0.8371196184484117,663
10,0.1264940704010951,664
100,1.5403589632787127,664
1000,0.7664053350386691,664
10,2.1846710774882445,665
100,0.625308726356103,665
1000,1.2762215962168262,665
10,-0.8610245663552758,666
100,1.7793276020668793,666
1000,1.3456811824243975,666
10,0.7350569288289891,667
100,1.2365077019005994,667
1000,0.9114936420688495,667
10,-0.07208097023425873,668
100,0.7141447709954813,668
